"Samples ID" "F532 Median - B532" Name spotID
744 406 NSP9_0.25_T #4-5228
744 59 NSP9_0.1_K #4-5238
744 84 NSP9_0.25_K #4-5248
744 148 NSP9_0.5_K #4-5258
744 173 NSP10_0.1_T #4-5268
744 281 NSP10_0.2_T #4-5278
744 598 NSP10_0.3_T #4-5288
744 108 NSP10_0.1_K #4-5298
744 50 NSP10_0.25_K #4-5308
744 136 NSP10_0.5_K #4-5318
744 572 S1-4_0.2_K #4-5328
744 55 NSP14_0.05_K #4-519
744 68 NSP14_0.1_K #4-529
744 118 NSP14_0.25_K #4-539
744 151 NSP15_0.1_T #4-549
744 63 NSP15_0.1_K #4-559
744 179 NSP15_0.25_K #4-569
744 278 NSP15_0.5_K #4-579
744 464 NSP16_0.1_T #4-589
744 -4 NSP16_0.1_K #4-599
744 171 NSP16_0.25_K #4-5109
744 198 NSP16_0.5_K #4-5119
744 36 ORF6_0.1_T #4-5129
744 33 ORF7b_0.1_T #4-5139
744 453 ORF9b_0.1_T #4-5149
744 31 GST_0.1_ #4-5159
744 170 AGR2-biotin #4-5169
744 -3 buffer #4-5179
744 5 EGFP_0.1_K #4-5189
744 20 EGFP_0.25_K #4-5199
744 152 eGFP_0.5_K #4-5209
744 25995 ACE2-Fc_0.25_S #4-5219
744 39437 ACE2-Fc_0.5_S #4-5229
744 93 ACE2_0.5_S #4-5239
744 639 UBE2D3-His #4-5249
744 2425 H-IgG #4-5259
744 1165 H-IgM #4-5269
744 466 Anti-H-IgG_0.025 #4-5279
744 2151 Anti-H-IgG_0.1 #4-5289
744 231 Anti-H-IgM_0.025 #4-5299
744 1994 Anti-H-IgM_0.1 #4-5309
744 -2 Cy5 #4-5319
744 313 Cy3 #4-5329
744 54 NSP14_0.05_K #4-5110
744 69 NSP14_0.1_K #4-5210
744 105 NSP14_0.25_K #4-5310
744 149 NSP15_0.1_T #4-5410
744 65 NSP15_0.1_K #4-5510
744 164 NSP15_0.25_K #4-5610
744 285 NSP15_0.5_K #4-5710
744 462 NSP16_0.1_T #4-5810
744 -6 NSP16_0.1_K #4-5910
744 164 NSP16_0.25_K #4-51010
744 214 NSP16_0.5_K #4-51110
744 29 ORF6_0.1_T #4-51210
744 35 ORF7b_0.1_T #4-51310
744 374 ORF9b_0.1_T #4-51410
744 42 GST_0.1_ #4-51510
744 170 AGR2-biotin #4-51610
744 -6 buffer #4-51710
744 1 EGFP_0.1_K #4-51810
744 21 EGFP_0.25_K #4-51910
744 199 eGFP_0.5_K #4-52010
744 26190 ACE2-Fc_0.25_S #4-52110
744 32926 ACE2-Fc_0.5_S #4-52210
744 95 ACE2_0.5_S #4-52310
744 671 UBE2D3-His #4-52410
744 2154 H-IgG #4-52510
744 1456 H-IgM #4-52610
744 404 Anti-H-IgG_0.025 #4-52710
744 1910 Anti-H-IgG_0.1 #4-52810
744 203 Anti-H-IgM_0.025 #4-52910
744 993 Anti-H-IgM_0.1 #4-53010
744 -8 Cy5 #4-53110
744 316 Cy3 #4-53210
744 55 NSP14_0.05_K #4-5111
744 69 NSP14_0.1_K #4-5211
744 114 NSP14_0.25_K #4-5311
744 143 NSP15_0.1_T #4-5411
744 56 NSP15_0.1_K #4-5511
744 170 NSP15_0.25_K #4-5611
744 291 NSP15_0.5_K #4-5711
744 515 NSP16_0.1_T #4-5811
744 -4 NSP16_0.1_K #4-5911
744 182 NSP16_0.25_K #4-51011
744 216 NSP16_0.5_K #4-51111
744 39 ORF6_0.1_T #4-51211
744 42 ORF7b_0.1_T #4-51311
744 436 ORF9b_0.1_T #4-51411
744 31 GST_0.1_ #4-51511
744 164 AGR2-biotin #4-51611
744 -6 buffer #4-51711
744 0 EGFP_0.1_K #4-51811
744 18 EGFP_0.25_K #4-51911
744 269 eGFP_0.5_K #4-52011
744 26166 ACE2-Fc_0.25_S #4-52111
744 38630 ACE2-Fc_0.5_S #4-52211
744 100 ACE2_0.5_S #4-52311
744 698 UBE2D3-His #4-52411
744 1943 H-IgG #4-52511
744 1336 H-IgM #4-52611
744 367 Anti-H-IgG_0.025 #4-52711
744 1668 Anti-H-IgG_0.1 #4-52811
744 207 Anti-H-IgM_0.025 #4-52911
744 1634 Anti-H-IgM_0.1 #4-53011
744 -4 Cy5 #4-53111
744 219 Cy3 #4-53211
744 55 NSP14_0.05_K #4-5112
744 80 NSP14_0.1_K #4-5212
744 100 NSP14_0.25_K #4-5312
744 155 NSP15_0.1_T #4-5412
744 63 NSP15_0.1_K #4-5512
744 163 NSP15_0.25_K #4-5612
744 311 NSP15_0.5_K #4-5712
744 516 NSP16_0.1_T #4-5812
744 -4 NSP16_0.1_K #4-5912
744 186 NSP16_0.25_K #4-51012
744 232 NSP16_0.5_K #4-51112
744 40 ORF6_0.1_T #4-51212
744 44 ORF7b_0.1_T #4-51312
744 387 ORF9b_0.1_T #4-51412
744 22 GST_0.1_ #4-51512
744 177 AGR2-biotin #4-51612
744 -5 buffer #4-51712
744 4 EGFP_0.1_K #4-51812
744 25 EGFP_0.25_K #4-51912
744 264 eGFP_0.5_K #4-52012
744 25213 ACE2-Fc_0.25_S #4-52112
744 32269 ACE2-Fc_0.5_S #4-52212
744 93 ACE2_0.5_S #4-52312
744 573 UBE2D3-His #4-52412
744 1734 H-IgG #4-52512
744 1424 H-IgM #4-52612
744 287 Anti-H-IgG_0.025 #4-52712
744 1458 Anti-H-IgG_0.1 #4-52812
744 195 Anti-H-IgM_0.025 #4-52912
744 1702 Anti-H-IgM_0.1 #4-53012
744 -7 Cy5 #4-53112
744 211 Cy3 #4-53212
