"Samples ID" "F532 Median - B532" Name spotID
529 33521 N-protein_0.25_S #4-11222
529 37525 N-protein_0.5_S #4-11232
529 49660 N-Cter_0.1_K #4-11242
529 44745 N-Cter_0.25_K #4-11252
529 47132 N-Cter_0.5_K #4-11262
529 2119 N-Nter_0.1_K #4-11272
529 2291 N-Nter_0.25_K #4-11282
529 2276 N-Nter_0.5_K #4-11292
529 25 NSP2_0.05_K #4-11302
529 55 NSP2_0.1_K #4-11312
529 104 NSP2_0.25_K #4-11322
529 4234 S1_0.1_T #4-1113
529 13645 S1_0.1_S #4-1123
529 12325 S1_0.25_S #4-1133
529 11895 S1_0.5_S #4-1143
529 8892 S1_0.1_B #4-1153
529 20440 S1_0.25_B #4-1163
529 23127 S1_0.5_B #4-1173
529 5243 S-RBD_0.5_Y #4-1183
529 99 S-RBD_0.25_S #4-1193
529 5225 S-RBD_0.5_S #4-11103
529 241 S2-1_0.05_T #4-11113
529 249 S2-2_0.1_T #4-11123
529 18683 N-protein_0.1_T #4-11133
529 20720 N-protein_0.05_K #4-11143
529 23740 N-protein_0.1_K #4-11153
529 25720 N-protein_0.2_K #4-11163
529 1012 buffer #4-11173
529 14638 N-protein_0.1_W #4-11183
529 21569 N-protein_0.25_W #4-11193
529 36982 N-protein_0.5_W #4-11203
529 3050 N-protein_0.1_S #4-11213
529 26058 N-protein_0.25_S #4-11223
529 34787 N-protein_0.5_S #4-11233
529 44722 N-Cter_0.1_K #4-11243
529 40945 N-Cter_0.25_K #4-11253
529 47379 N-Cter_0.5_K #4-11263
529 2131 N-Nter_0.1_K #4-11273
529 2226 N-Nter_0.25_K #4-11283
529 2240 N-Nter_0.5_K #4-11293
529 22 NSP2_0.05_K #4-11303
529 56 NSP2_0.1_K #4-11313
529 100 NSP2_0.25_K #4-11323
529 6635 S1_0.1_T #4-1114
529 12582 S1_0.1_S #4-1124
529 10873 S1_0.25_S #4-1134
529 11814 S1_0.5_S #4-1144
529 8115 S1_0.1_B #4-1154
529 20771 S1_0.25_B #4-1164
529 22066 S1_0.5_B #4-1174
529 4345 S-RBD_0.5_Y #4-1184
529 58 S-RBD_0.25_S #4-1194
529 5408 S-RBD_0.5_S #4-11104
529 222 S2-1_0.05_T #4-11114
529 311 S2-2_0.1_T #4-11124
529 17658 N-protein_0.1_T #4-11134
529 19074 N-protein_0.05_K #4-11144
529 24295 N-protein_0.1_K #4-11154
529 26639 N-protein_0.2_K #4-11164
529 1140 buffer #4-11174
529 15580 N-protein_0.1_W #4-11184
529 18370 N-protein_0.25_W #4-11194
529 36851 N-protein_0.5_W #4-11204
529 1812 N-protein_0.1_S #4-11214
529 31723 N-protein_0.25_S #4-11224
529 35650 N-protein_0.5_S #4-11234
529 41877 N-Cter_0.1_K #4-11244
529 43951 N-Cter_0.25_K #4-11254
529 48387 N-Cter_0.5_K #4-11264
529 1941 N-Nter_0.1_K #4-11274
529 2152 N-Nter_0.25_K #4-11284
529 2282 N-Nter_0.5_K #4-11294
529 17 NSP2_0.05_K #4-11304
529 64 NSP2_0.1_K #4-11314
529 100 NSP2_0.25_K #4-11324
529 56 E-protein_0.25_T #4-1115
529 12 E-protein_0.1_K #4-1125
529 28 E-protein_0.25_K #4-1135
529 67 E-protein_0.5_K #4-1145
529 291 NSP1_0.1_T #4-1155
529 89 NSP1_0.1_K #4-1165
529 104 NSP1_0.25_K #4-1175
529 87 NSP1_0.5_K #4-1185
529 12 NSP4_0.1_T #4-1195
529 287 NSP5_0.1_T #4-11105
529 787 NSP5_0.25_T #4-11115
529 1496 NSP5_0.5_T #4-11125
529 77 NSP5_0.1_K #4-11135
529 99 NSP5_0.25_K #4-11145
529 165 NSP5_0.5_K #4-11155
529 340 NSP7_0.1_T #4-11165
529 -1 buffer #4-11175
529 1338 NSP8_0.25_T #4-11185
529 65 NSP8_0.1_K #4-11195
529 56 NSP8_0.25_K #4-11205
529 51 NSP8_0.5_K #4-11215
529 1428 NSP9_0.25_T #4-11225
529 -2 NSP9_0.1_K #4-11235
529 73 NSP9_0.25_K #4-11245
529 1075 NSP9_0.5_K #4-11255
529 186 NSP10_0.1_T #4-11265
529 154 NSP10_0.2_T #4-11275
529 371 NSP10_0.3_T #4-11285
529 11 NSP10_0.1_K #4-11295
529 15 NSP10_0.25_K #4-11305
529 79 NSP10_0.5_K #4-11315
529 3622 S1-4_0.2_K #4-11325
529 59 E-protein_0.25_T #4-1116
529 7 E-protein_0.1_K #4-1126
529 40 E-protein_0.25_K #4-1136
529 65 E-protein_0.5_K #4-1146
529 221 NSP1_0.1_T #4-1156
529 80 NSP1_0.1_K #4-1166
529 95 NSP1_0.25_K #4-1176
529 79 NSP1_0.5_K #4-1186
529 17 NSP4_0.1_T #4-1196
529 319 NSP5_0.1_T #4-11106
529 710 NSP5_0.25_T #4-11116
529 1369 NSP5_0.5_T #4-11126
529 67 NSP5_0.1_K #4-11136
529 113 NSP5_0.25_K #4-11146
529 198 NSP5_0.5_K #4-11156
529 223 NSP7_0.1_T #4-11166
529 -2 buffer #4-11176
529 1255 NSP8_0.25_T #4-11186
529 59 NSP8_0.1_K #4-11196
529 60 NSP8_0.25_K #4-11206
529 61 NSP8_0.5_K #4-11216
529 1525 NSP9_0.25_T #4-11226
529 6 NSP9_0.1_K #4-11236
529 54 NSP9_0.25_K #4-11246
529 120 NSP9_0.5_K #4-11256
529 108 NSP10_0.1_T #4-11266
529 126 NSP10_0.2_T #4-11276
529 362 NSP10_0.3_T #4-11286
529 13 NSP10_0.1_K #4-11296
529 12 NSP10_0.25_K #4-11306
529 77 NSP10_0.5_K #4-11316
529 3457 S1-4_0.2_K #4-11326
529 49 E-protein_0.25_T #4-1117
529 10 E-protein_0.1_K #4-1127
529 34 E-protein_0.25_K #4-1137
529 80 E-protein_0.5_K #4-1147
529 259 NSP1_0.1_T #4-1157
529 76 NSP1_0.1_K #4-1167
529 86 NSP1_0.25_K #4-1177
529 90 NSP1_0.5_K #4-1187
529 9 NSP4_0.1_T #4-1197
529 270 NSP5_0.1_T #4-11107
529 740 NSP5_0.25_T #4-11117
529 1268 NSP5_0.5_T #4-11127
529 42 NSP5_0.1_K #4-11137
529 118 NSP5_0.25_K #4-11147
529 189 NSP5_0.5_K #4-11157
529 208 NSP7_0.1_T #4-11167
529 -2 buffer #4-11177
529 1213 NSP8_0.25_T #4-11187
529 55 NSP8_0.1_K #4-11197
529 61 NSP8_0.25_K #4-11207
529 56 NSP8_0.5_K #4-11217
529 1441 NSP9_0.25_T #4-11227
529 16 NSP9_0.1_K #4-11237
529 67 NSP9_0.25_K #4-11247
529 119 NSP9_0.5_K #4-11257
529 110 NSP10_0.1_T #4-11267
529 148 NSP10_0.2_T #4-11277
529 360 NSP10_0.3_T #4-11287
529 15 NSP10_0.1_K #4-11297
529 9 NSP10_0.25_K #4-11307
529 61 NSP10_0.5_K #4-11317
529 3376 S1-4_0.2_K #4-11327
529 51 E-protein_0.25_T #4-1118
529 17 E-protein_0.1_K #4-1128
529 27 E-protein_0.25_K #4-1138
529 65 E-protein_0.5_K #4-1148
529 286 NSP1_0.1_T #4-1158
529 90 NSP1_0.1_K #4-1168
529 97 NSP1_0.25_K #4-1178
529 100 NSP1_0.5_K #4-1188
529 0 NSP4_0.1_T #4-1198
529 302 NSP5_0.1_T #4-11108
529 763 NSP5_0.25_T #4-11118
529 1336 NSP5_0.5_T #4-11128
529 67 NSP5_0.1_K #4-11138
529 127 NSP5_0.25_K #4-11148
529 198 NSP5_0.5_K #4-11158
529 231 NSP7_0.1_T #4-11168
529 2 buffer #4-11178
529 1390 NSP8_0.25_T #4-11188
529 61 NSP8_0.1_K #4-11198
529 62 NSP8_0.25_K #4-11208
529 55 NSP8_0.5_K #4-11218
529 1402 NSP9_0.25_T #4-11228
529 33 NSP9_0.1_K #4-11238
529 67 NSP9_0.25_K #4-11248
529 100 NSP9_0.5_K #4-11258
529 106 NSP10_0.1_T #4-11268
529 128 NSP10_0.2_T #4-11278
529 323 NSP10_0.3_T #4-11288
529 3 NSP10_0.1_K #4-11298
529 11 NSP10_0.25_K #4-11308
529 65 NSP10_0.5_K #4-11318
529 3443 S1-4_0.2_K #4-11328
529 74 NSP14_0.05_K #4-1119
529 90 NSP14_0.1_K #4-1129
529 129 NSP14_0.25_K #4-1139
529 112 NSP15_0.1_T #4-1149
529 42 NSP15_0.1_K #4-1159
529 96 NSP15_0.25_K #4-1169
529 179 NSP15_0.5_K #4-1179
529 338 NSP16_0.1_T #4-1189
529 -3 NSP16_0.1_K #4-1199
529 123 NSP16_0.25_K #4-11109
529 99 NSP16_0.5_K #4-11119
529 25 ORF6_0.1_T #4-11129
529 37 ORF7b_0.1_T #4-11139
529 319 ORF9b_0.1_T #4-11149
529 14 GST_0.1_ #4-11159
529 550 AGR2-biotin #4-11169
529 -6 buffer #4-11179
529 -4 EGFP_0.1_K #4-11189
529 6 EGFP_0.25_K #4-11199
529 133 eGFP_0.5_K #4-11209
529 26405 ACE2-Fc_0.25_S #4-11219
529 46329 ACE2-Fc_0.5_S #4-11229
529 56 ACE2_0.5_S #4-11239
529 1608 UBE2D3-His #4-11249
529 1891 H-IgG #4-11259
529 1162 H-IgM #4-11269
529 348 Anti-H-IgG_0.025 #4-11279
529 1689 Anti-H-IgG_0.1 #4-11289
529 167 Anti-H-IgM_0.025 #4-11299
529 946 Anti-H-IgM_0.1 #4-11309
529 5 Cy5 #4-11319
529 296 Cy3 #4-11329
529 61 NSP14_0.05_K #4-11110
529 67 NSP14_0.1_K #4-11210
529 113 NSP14_0.25_K #4-11310
529 112 NSP15_0.1_T #4-11410
529 44 NSP15_0.1_K #4-11510
529 108 NSP15_0.25_K #4-11610
529 168 NSP15_0.5_K #4-11710
529 383 NSP16_0.1_T #4-11810
529 -2 NSP16_0.1_K #4-11910
529 155 NSP16_0.25_K #4-111010
529 147 NSP16_0.5_K #4-111110
529 23 ORF6_0.1_T #4-111210
529 38 ORF7b_0.1_T #4-111310
529 277 ORF9b_0.1_T #4-111410
529 12 GST_0.1_ #4-111510
529 530 AGR2-biotin #4-111610
529 -1 buffer #4-111710
529 1 EGFP_0.1_K #4-111810
529 10 EGFP_0.25_K #4-111910
529 140 eGFP_0.5_K #4-112010
529 26493 ACE2-Fc_0.25_S #4-112110
529 45397 ACE2-Fc_0.5_S #4-112210
529 53 ACE2_0.5_S #4-112310
529 1615 UBE2D3-His #4-112410
529 1714 H-IgG #4-112510
529 1072 H-IgM #4-112610
529 310 Anti-H-IgG_0.025 #4-112710
529 1417 Anti-H-IgG_0.1 #4-112810
529 142 Anti-H-IgM_0.025 #4-112910
529 856 Anti-H-IgM_0.1 #4-113010
529 12 Cy5 #4-113110
529 302 Cy3 #4-113210
529 64 NSP14_0.05_K #4-11111
529 67 NSP14_0.1_K #4-11211
529 87 NSP14_0.25_K #4-11311
529 142 NSP15_0.1_T #4-11411
529 39 NSP15_0.1_K #4-11511
529 99 NSP15_0.25_K #4-11611
529 196 NSP15_0.5_K #4-11711
529 433 NSP16_0.1_T #4-11811
529 -1 NSP16_0.1_K #4-11911
529 167 NSP16_0.25_K #4-111011
529 158 NSP16_0.5_K #4-111111
529 35 ORF6_0.1_T #4-111211
529 41 ORF7b_0.1_T #4-111311
529 258 ORF9b_0.1_T #4-111411
529 12 GST_0.1_ #4-111511
529 560 AGR2-biotin #4-111611
529 -4 buffer #4-111711
529 -1 EGFP_0.1_K #4-111811
529 2 EGFP_0.25_K #4-111911
529 151 eGFP_0.5_K #4-112011
529 21773 ACE2-Fc_0.25_S #4-112111
529 48241 ACE2-Fc_0.5_S #4-112211
529 53 ACE2_0.5_S #4-112311
529 1611 UBE2D3-His #4-112411
529 1633 H-IgG #4-112511
529 1121 H-IgM #4-112611
529 220 Anti-H-IgG_0.025 #4-112711
529 1133 Anti-H-IgG_0.1 #4-112811
529 136 Anti-H-IgM_0.025 #4-112911
529 1308 Anti-H-IgM_0.1 #4-113011
529 10 Cy5 #4-113111
529 228 Cy3 #4-113211
529 52 NSP14_0.05_K #4-11112
529 65 NSP14_0.1_K #4-11212
529 113 NSP14_0.25_K #4-11312
529 101 NSP15_0.1_T #4-11412
529 40 NSP15_0.1_K #4-11512
529 102 NSP15_0.25_K #4-11612
529 192 NSP15_0.5_K #4-11712
529 354 NSP16_0.1_T #4-11812
529 -2 NSP16_0.1_K #4-11912
529 141 NSP16_0.25_K #4-111012
529 162 NSP16_0.5_K #4-111112
529 23 ORF6_0.1_T #4-111212
529 45 ORF7b_0.1_T #4-111312
529 318 ORF9b_0.1_T #4-111412
529 1 GST_0.1_ #4-111512
529 555 AGR2-biotin #4-111612
529 -1 buffer #4-111712
529 -2 EGFP_0.1_K #4-111812
529 8 EGFP_0.25_K #4-111912
529 160 eGFP_0.5_K #4-112012
529 25876 ACE2-Fc_0.25_S #4-112112
529 44288 ACE2-Fc_0.5_S #4-112212
529 46 ACE2_0.5_S #4-112312
529 1641 UBE2D3-His #4-112412
529 1550 H-IgG #4-112512
529 1226 H-IgM #4-112612
529 188 Anti-H-IgG_0.025 #4-112712
529 1076 Anti-H-IgG_0.1 #4-112812
529 128 Anti-H-IgM_0.025 #4-112912
529 1172 Anti-H-IgM_0.1 #4-113012
529 8 Cy5 #4-113112
529 234 Cy3 #4-113212
